Sequence ID,Dayhoff statistic of serine,Percentage of serine,Binding Regions in Disordered Proteins,Instability Index,Secretory pathway signal peptide (SP),Percentage of non polar mole,Other subcellular location,Secondary helix fraction,Percentage of polar mole,Secondary turn fraction,Aromaticity,Count of linear B-cell epitopes,Average carbon sparing,Arginine and lysine propeptide cleavage sites,Dayhoff statistic of arginine,Percentage of arginine,Percentage of aromatic mole,Grand average of hydropathy (GRAVY),Percentage of small mole,Average oxygen sparing,Absobance A280,Proteasomal cleavages (MHC ligands),Dayhoff statistic of phenylalanine,Probability of Expression Inclusion Bodies,Percentage of phenylalanine,Molecular Weight,Mitochondrial targeting peptide (mTP),Average sulphur sparing,Percentage of proline,Dayhoff statistic of proline,Average hydrogen sparing,Average nitrogen sparing,Percentage of lysine,Dayhoff statistic of lysine,Percentage of isoleucine,Dayhoff statistic of isoleucine,Dayhoff statistic of tryptophan,Percentage of tryptophan,Percentage of glycine,Dayhoff statistic of glycine,Percentage of aliphatic mole,Percentage of tiny mole,Class I Immunogenicity score,Dayhoff statistic of tyrosine,Percentage of secondary helix,Dayhoff statistic of methionine,Percentage of tyrosine,Average Residue Weight,Percentage of methionine,Percentage of valine,Dayhoff statistic of valine,N-linked glycosylation sites,C-mannosylation sites,Percentage of cysteine,Dayhoff statistic of cysteine,Dayhoff statistic of aspartic acid,Percentage of aspartic acid,SS,TS,PS,SN,SR,ST,RR,SP,RS,HS,SA,DS,SD,SQ,RL,GQ,IS,LS,NS,NN,YG,TP,SF,IG,CG,SL,PV,IK,KN,VF,ES,HT,KM,PR,YK,DD,KW,WN,FD,PY,KY,CK,ND,NF,GC,FI,VG,GK,SV,SG,KF,MK,GS,HH,VS,AY,AR,WA,PP,YW,NY,MP,KC,TC,KV,FN,LK,QS,FG,CC,EP,TR,EW,RP,LP,PD,AW,KL,AS,IV,HE,ML,VV,HG,NW,MV,PN,KR,VC,GY,KD,VW,CN,NP,FK,HL,IF,FT,VP,DK,ET,VD,IC,MY,NR,FW,SH,HP,WV,LR,II,YI,IW,AT,DH,WM,YV,WP,LF,PI,LI,LD
gi|685958581|gb|KGB34513.1|,1.252,8.7629,0,31.01649485,0.064,58.7629,0.749,0.3093,41.2371,0.2577,0.072164948,63,4.768,0,0.736,3.6082,10.3093,0.044845361,54.1237,2.4175,1.028,63,0.716,0.8,2.5773,20851.12,0.242,0.0464,4.1237,0.793,9.5567,1.3093,5.1546,0.781,7.2165,1.604,0.793,1.0309,8.7629,1.043,23.7113,35.0515,0.1606,1.061,42,0.91,3.6082,107.48,1.5464,6.1856,0.937,0,0,3.0928,1.066,0.843,4.6392,0.0103,0.0052,0.0052,0.0052,0.0052,0.0103,0,0,0,0,0,0.0052,0,0.0103,0,0,0.0103,0.0052,0.0052,0,0.0052,0.0052,0,0,0,0.0103,0.0052,0,0,0,0.0052,0.0052,0,0,0.0103,0,0,0,0,0,0.0052,0,0.0052,0,0.0052,0,0.0103,0,0.0052,0,0,0,0.0103,0,0.0052,0,0,0,0,0,0,0,0,0,0.0052,0.0052,0.0103,0.0052,0,0,0,0,0,0,0.0052,0,0,0.0103,0,0,0,0.0103,0,0,0,0,0.0052,0,0,0,0,0,0,0,0,0.0052,0.0103,0,0.0052,0,0.0052,0.0103,0,0,0,0,0.0052,0,0,0.0052,0,0,0,0,0,0,0.0052,0,0,0,0.0052,0.0052
gi|206983669|emb|CAR80807.1|,0.63,4.4118,2,43.61470588,0.052,49.2647,0.647,0.2353,50.7353,0.1544,0.051470588,52,4.9338,0,2.701,13.2353,6.6176,-0.620588235,44.1176,2.3676,0.292,42,0.817,0.958,2.9412,15313.25,0.369,0.0221,4.4118,0.848,10.3088,1.5882,9.5588,1.448,5.1471,1.144,0,0,5.8824,0.7,18.3824,31.6176,-0.5055,0.649,60,0.865,2.2059,112.5974,1.4706,4.4118,0.668,0,0,0.7353,0.254,0.535,2.9412,0,0,0.0074,0,0,0.0221,0.0147,0,0,0,0.0147,0,0,0,0.0074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0074,0,0,0,0,0,0,0,0,0,0,0,0,0.0147,0.0074,0,0,0,0,0,0,0,0.0074,0.0294,0,0,0,0,0.0074,0,0,0,0,0,0.0074,0,0,0,0,0,0.0074,0.0074,0,0,0.0074,0.0074,0,0,0,0,0,0,0,0,0.0074,0,0,0.0074,0,0,0,0.0074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147,0,0,0,0.0074,0,0,0,0,0.0074,0,0.0074,0
gi|350644470|emb|CCD60807.1|,1.232,8.6207,3,40.78534483,0.031,37.931,0.772,0.1466,62.069,0.1897,0.086206897,66,5.0776,0,1.232,6.0345,12.931,-1.345689655,41.3793,2.5517,0.727,37,1.437,0.639,5.1724,13710.01,0.273,0.0948,4.3103,0.829,9.9914,1.5086,15.5172,2.351,0.8621,0.192,0.663,0.8621,1.7241,0.205,6.0345,25,-4.0974,0.761,80,3.55,2.5862,118.1897,6.0345,0.8621,0.131,1,0,3.4483,1.189,1.254,6.8966,0.0086,0,0,0,0,0,0,0,0,0,0.0172,0,0,0,0,0,0,0.0086,0,0,0,0,0.0172,0,0,0,0,0,0.0086,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0086,0,0.0086,0,0,0,0,0,0.0086,0,0,0,0,0.0086,0,0,0.0086,0,0,0,0,0,0,0,0.0086,0.0172,0,0,0.0086,0,0,0.0086,0,0.0086,0,0,0,0,0,0,0,0,0,0,0.0086,0.0259,0,0,0.0172,0,0,0,0.0172,0,0,0,0,0.0172,0.0086,0,0,0,0,0,0,0.0086,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0086
gi|226481545|emb|CAX73670.1|,2.113,14.7929,3,30.51676529,0.045,46.3511,0.589,0.2406,53.6489,0.3373,0.063116371,281,4.5247,0,0.403,1.9724,7.6923,-0.135108481,64.6943,2.5621,0.395,143,1.425,0.837,5.1282,53075.31,0.491,0.0296,4.931,0.948,9.1538,1.2249,1.9724,0.299,4.3393,0.964,0.455,0.5917,6.9034,0.822,17.7515,45.3649,-2.5585,0.174,23,1.044,0.5917,104.685,1.7751,4.931,0.747,5,0,1.1834,0.408,0.43,2.3669,0.0355,0.0256,0.0118,0.0059,0.002,0.0197,0,0.0059,0,0.0039,0.0118,0,0.0059,0.0039,0.0039,0.0059,0.0039,0.0118,0.0099,0.0039,0,0.0039,0.0099,0.0039,0,0.0158,0,0,0,0.002,0.002,0,0,0.002,0,0,0.002,0,0.002,0,0,0,0,0.0059,0,0.002,0.002,0.002,0.0099,0.0099,0,0,0.0059,0.002,0.0099,0,0,0,0.0039,0,0,0,0,0.002,0.0039,0.002,0.002,0.0039,0.0217,0,0.002,0.002,0,0,0.0039,0,0,0.002,0.0118,0.0039,0.002,0,0,0,0.002,0,0,0,0,0,0,0,0.002,0.0059,0.002,0,0.002,0.002,0.0039,0,0.002,0.0039,0.002,0,0,0,0,0,0,0.002,0,0,0,0.0158,0,0,0,0,0.002,0,0.002,0.002
gi|685960569|gb|KGB36257.1|,1.503,10.5199,1,50.45408563,0.165,49.7248,0.882,0.3125,50.2752,0.2532,0.086238532,508,5.0098,1,0.899,4.4037,12.0489,-0.292477064,49.9083,2.5205,1.008,524,1.138,0.682,4.0979,185044.63,0.046,0.0526,4.9541,0.953,9.8269,1.3633,5.3211,0.806,6.6055,1.468,0.894,1.1621,4.0979,0.488,22.63,27.8287,-9.7948,0.989,29,0.863,3.3639,113.1771,1.4679,5.5657,0.843,6,0,3.792,1.308,1.056,5.8104,0.0171,0.0073,0.008,0.008,0.0055,0.0067,0.0012,0.0037,0.0037,0.0037,0.0024,0.0037,0.0073,0.0043,0.0067,0.0006,0.0086,0.008,0.0031,0.0043,0.0037,0.0024,0.0049,0.0031,0.0024,0.0092,0.0037,0.0055,0.0018,0.0043,0.0018,0.0018,0.0012,0.0024,0.0018,0.0049,0,0.0018,0.0031,0.0012,0.0012,0.0018,0.0049,0.0024,0.0012,0.0018,0.0024,0.0012,0.0061,0.0055,0.0024,0.0043,0.0024,0.0018,0.0061,0.0006,0.0024,0,0.0049,0,0.0018,0.0006,0.0031,0.0012,0.0012,0.0037,0.0055,0.0055,0.0018,0.0006,0.0024,0.0018,0.0006,0.0037,0.008,0.0012,0.0006,0.0067,0.0018,0.0037,0.0006,0.0012,0.0049,0.0018,0,0.0012,0.0018,0.0049,0.0024,0.0043,0.0012,0,0.0018,0.0049,0.0043,0.0024,0,0.0024,0.0037,0.0018,0.0018,0.0024,0.0031,0,0.0006,0.0006,0.0018,0.0012,0,0.0055,0.0067,0.0006,0,0.0031,0.0031,0,0.0018,0,0.0024,0.0018,0.0037,0.0061
gi|685963083|gb|KGB38358.1|,1.24,8.6824,6,41.86764661,0.04,48.9718,0.861,0.3031,51.0282,0.2513,0.093678599,436,4.9954,0,1.041,5.1028,13.6329,-0.405026657,51.866,2.5316,1.051,404,1.121,0.661,4.0366,148824.72,0.147,0.0449,4.1889,0.806,9.7129,1.4006,4.1127,0.623,5.8644,1.303,0.762,0.9901,4.7982,0.571,20.9444,28.3321,0.6687,1.277,25,0.762,4.3412,113.3471,1.2947,5.9406,0.9,10,0,3.1988,1.103,1.08,5.9406,0.0061,0.0046,0.0053,0.0053,0.0038,0.0091,0.003,0.0038,0,0.003,0.0053,0.003,0.0046,0.0038,0.0076,0.0008,0.0061,0.0152,0.0091,0.0069,0.0015,0.0038,0.0015,0.0038,0.0023,0.0053,0.0023,0.0023,0.003,0.0023,0.0053,0.0046,0.0023,0.0023,0,0.0038,0.0008,0.0015,0.0046,0,0.0008,0.0015,0.0046,0.003,0.0008,0.0046,0.0023,0.0008,0.0053,0.0053,0,0.0008,0.003,0.0038,0.0046,0.0008,0.0046,0,0.0023,0.0008,0.003,0,0.003,0.0008,0.0023,0.0069,0.0061,0.0023,0.003,0.0008,0.0015,0.0046,0.0008,0.003,0.0008,0.0008,0.0008,0.003,0.0061,0.0038,0.0023,0.0023,0.0023,0.003,0.0015,0.0008,0.0038,0.0008,0.0023,0.0023,0.003,0,0.0008,0.0053,0.0008,0.0038,0.0015,0.0023,0.0023,0.0069,0.0008,0.0015,0.0008,0,0.0046,0.0008,0.0015,0.0008,0.0008,0.003,0.0038,0.0023,0.0008,0.0038,0.0015,0,0.0038,0.0008,0.0015,0.0038,0.0046,0.0038
gi|226482370|emb|CAX73784.1|,1.69,11.828,3,52.57908602,0.067,45.4301,0.879,0.2043,54.5699,0.3145,0.059139785,245,4.6237,0,1.591,7.7957,9.1398,-0.78844086,57.2581,2.5457,0.672,104,0.672,0.908,2.4194,40781.15,0.098,0.0484,4.5699,0.879,9.3011,1.457,2.957,0.448,4.0323,0.896,0.414,0.5376,9.4086,1.12,14.5161,34.1398,-3.5485,0.87,12,2.056,2.957,109.6267,3.4946,6.7204,1.018,3,0,1.3441,0.463,1.124,6.1828,0.0134,0.0054,0.0108,0,0.0134,0.0081,0.0054,0.0054,0.0081,0.0108,0.0054,0.0108,0.0081,0.0027,0,0.0108,0.0027,0.0027,0.0027,0.0081,0.0027,0.0027,0,0,0.0027,0.0027,0.0027,0,0,0,0,0.0054,0.0027,0.0027,0.0054,0.0054,0,0,0,0,0,0,0.0027,0,0,0.0027,0.0027,0,0.0108,0.0134,0,0.0027,0.0161,0,0.0054,0,0.0027,0.0027,0.0054,0,0.0027,0,0.0027,0,0,0,0.0027,0.0081,0,0,0.0027,0,0,0,0,0.0027,0,0.0027,0.0081,0,0.0027,0,0.0081,0,0,0.0027,0,0,0.0027,0,0.0027,0,0,0.0054,0,0,0.0027,0.0054,0.0027,0,0.0027,0.0027,0,0,0.0027,0,0.0027,0,0,0.0108,0,0,0,0,0.0054,0,0.0054,0,0,0,0.0027,0.0027
gi|685965819|gb|KGB40337.1|,1.921,13.4446,16,52.3586948,0.026,43.7684,0.393,0.2434,56.2316,0.3101,0.06673209,559,4.7576,0,1.282,6.2807,8.5378,-0.668989205,57.8999,2.5829,0.825,323,0.736,0.887,2.6497,112957.56,0.747,0.0402,5.3974,1.038,9.5417,1.3906,5.2012,0.788,4.1217,0.916,0.604,0.7851,5.0049,0.596,17.6644,32.7772,-13.2066,0.952,21,0.866,3.2385,110.8514,1.472,5.9863,0.907,9,0,2.5515,0.88,1.195,6.5751,0.0275,0.0118,0.0088,0.0088,0.0059,0.0108,0.0098,0.0069,0.0079,0.0029,0.0049,0.0088,0.0118,0.0069,0.0059,0,0.0049,0.0079,0.0088,0.0049,0.001,0.0079,0.0049,0.001,0.002,0.0069,0.0039,0.0029,0.0049,0,0.0079,0,0,0.0029,0,0.002,0.001,0,0.0049,0,0.0029,0.002,0.0039,0.001,0.001,0.001,0.002,0.001,0.0059,0.0128,0.001,0.001,0.0069,0.001,0.0029,0,0.0029,0.002,0.0029,0,0.0039,0.0029,0.001,0.002,0.0029,0,0.0059,0.0059,0.0039,0,0.002,0.002,0,0.001,0.0049,0.001,0.002,0.0079,0.0049,0.002,0,0,0.0059,0.001,0.001,0,0.0049,0.0049,0.002,0.002,0.0039,0.001,0.002,0.001,0.001,0.002,0,0,0.0029,0.0029,0.002,0.0049,0.001,0.002,0.002,0,0.001,0,0.001,0.0049,0.002,0.0039,0,0.001,0.002,0,0.0039,0,0.0029,0.0029,0.0029,0.0079
gi|685959909|gb|KGB35625.1|,2.393,16.7513,22,61.5207445,0.192,42.8934,0.524,0.2208,57.1066,0.3283,0.05499154,651,4.7225,0,1.329,6.5144,8.4602,-0.635025381,57.6988,2.5372,0.651,371,0.823,0.972,2.9611,130294.2,0.113,0.0491,7.022,1.35,9.5533,1.4078,5.6684,0.859,3.8917,0.865,0.651,0.846,3.5533,0.423,16.5821,35.2792,-24.4314,0.498,21,0.946,1.692,110.232,1.6074,4.9069,0.743,9,0,3.2995,1.138,0.908,4.9915,0.0431,0.0059,0.011,0.0085,0.0076,0.0152,0.0059,0.0093,0.0051,0.0034,0.0102,0.0102,0.011,0.0059,0.0068,0,0.0076,0.0203,0.0059,0.0042,0.0008,0.0068,0.0059,0,0,0.0102,0.0059,0.0034,0.0042,0.0017,0.0051,0.0008,0.0017,0.0008,0.0008,0.0008,0,0.0008,0.0025,0,0,0.0008,0.0042,0.0017,0.0008,0.0008,0.0017,0.0008,0.0085,0.0076,0,0.0034,0.0051,0,0.0068,0.0008,0.0042,0,0.0076,0,0.0008,0.0008,0.0017,0.0025,0.0025,0.0017,0.0051,0.0025,0.0008,0.0008,0.0042,0.0025,0,0.0051,0.0051,0.0017,0,0.0042,0.0076,0,0.0025,0.0025,0.0042,0.0008,0.0008,0.0008,0.0034,0.0051,0.0034,0.0017,0.0025,0.0017,0.0017,0.0017,0.0017,0.0017,0.0025,0.0008,0.0034,0.0017,0.0034,0.0034,0,0,0.0017,0,0.0034,0.0034,0,0.0068,0,0,0,0.0025,0.0008,0,0.0008,0,0,0.0025,0.0051,0.0008
gi|685955961|gb|KGB32190.1|,1.633,11.4286,7,69.70809524,0.027,39.7619,0.528,0.2452,60.2381,0.2595,0.071428571,211,5.0452,1,2.187,10.7143,10.4762,-1.039761905,46.1905,2.569,1.041,137,0.794,0.916,2.8571,48860.65,0.636,0.0214,5.2381,1.007,10.0333,1.5571,6.6667,1.01,5,1.111,1.099,1.4286,4.2857,0.51,17.381,24.5238,-2.5947,0.84,26,0.98,2.8571,116.3349,1.6667,4.5238,0.685,3,0,0.4762,0.164,1.255,6.9048,0.0214,0,0.0024,0.0048,0.0167,0.0024,0.0214,0.0143,0.0119,0.0048,0.0048,0,0.0071,0.0048,0.0048,0,0.0071,0.0214,0.0048,0,0,0.0024,0.0024,0.0024,0.0024,0.0048,0.0095,0.0024,0.0024,0.0048,0.0024,0,0.0024,0.0048,0,0.0024,0.0024,0,0.0024,0,0.0048,0.0024,0.0048,0.0071,0,0,0.0024,0.0048,0.0024,0.0095,0.0048,0,0.0071,0,0.0048,0,0,0,0,0,0.0024,0,0.0024,0,0.0071,0.0024,0.0024,0.0095,0,0,0,0.0024,0,0.0024,0,0,0.0024,0.0071,0.0048,0.0024,0.0048,0.0048,0,0,0.0024,0,0.0071,0.0095,0,0,0.0048,0,0,0.0048,0,0.0071,0,0.0024,0,0.0024,0.0024,0.0071,0,0,0.0024,0,0.0024,0.0048,0.0024,0.0024,0,0,0,0,0,0,0.0024,0,0,0.0024,0.0048,0.0048
gi|226467502|emb|CAX69627.1|,1.09,7.6271,1,53.53389831,0.102,50.4237,0.827,0.322,49.5763,0.2627,0.093220339,91,5.089,0,0.865,4.2373,11.0169,-0.431779661,50.8475,2.6144,0.793,69,1.53,0.846,5.5085,27032.16,0.135,0.0381,8.0508,1.548,9.7754,1.3178,3.3898,0.514,6.7797,1.507,0.652,0.8475,2.9661,0.353,22.8814,19.4915,2.256,0.872,25,0.748,2.9661,114.5431,1.2712,8.0508,1.22,1,0,2.5424,0.877,1.387,7.6271,0.0127,0.0042,0.0042,0.0085,0.0042,0.0085,0,0,0,0,0.0042,0.0127,0.0042,0.0042,0.0042,0,0.0085,0,0,0.0127,0,0,0.0085,0,0,0.0042,0.0127,0,0,0,0.0127,0,0,0.0042,0.0042,0.0085,0,0,0.0042,0,0,0,0.0042,0.0042,0.0042,0.0042,0.0169,0,0.0085,0,0.0042,0,0,0,0.0042,0.0042,0,0,0.0042,0,0,0,0,0,0.0042,0,0,0.0085,0,0,0.0169,0.0042,0.0042,0,0,0.0042,0,0.0085,0.0085,0.0042,0.0042,0,0.0042,0,0,0,0.0042,0,0,0.0042,0,0,0.0042,0.0085,0.0042,0,0,0.0042,0,0.0085,0,0.0042,0.0042,0,0.0042,0,0,0.0042,0,0.0042,0.0085,0,0,0,0,0,0.0085,0,0,0.0127,0.0042,0.0254
gi|685965494|gb|KGB40101.1|,1.722,12.0536,1,50.07299107,0.073,47.9911,0.934,0.2902,52.0089,0.2768,0.080357143,191,4.8482,0,0.82,4.0179,9.8214,-0.410267857,53.7946,2.6116,0.821,148,0.868,0.557,3.125,49712.1,0.064,0.0313,4.6875,0.901,9.5603,1.3058,3.5714,0.541,5.5804,1.24,0.343,0.4464,4.4643,0.531,20.9821,30.5804,-2.8087,1.313,36,0.788,4.4643,110.9645,1.3393,4.4643,0.676,2,0,1.7857,0.616,1.38,7.5893,0.0112,0.0067,0.0022,0.0045,0,0.0112,0.0022,0.0022,0.0045,0,0.0112,0.0089,0.0067,0.0089,0.0067,0,0.0089,0.0089,0.0156,0.0067,0.0022,0.0067,0.0045,0.0022,0,0.0067,0.0022,0.0045,0,0.0022,0.0089,0,0,0,0.0022,0.0022,0,0,0.0045,0.0045,0.0022,0,0.0045,0.0022,0,0,0,0,0.0022,0.0067,0,0,0.0089,0.0022,0.0045,0,0.0045,0,0.0022,0,0.0022,0,0,0,0,0,0,0.0067,0.0022,0,0,0.0022,0,0.0067,0.0067,0.0112,0,0.0067,0.0022,0,0,0,0,0,0,0,0.0045,0.0022,0,0.0022,0.0022,0,0,0.0045,0,0.0045,0,0.0022,0.0022,0,0.0022,0.0022,0,0,0.0022,0,0.0022,0.0022,0,0.0045,0.0112,0,0,0.0022,0,0,0.0022,0,0.0022,0,0.0089,0.0089
gi|56757827|gb|AAW27054.1|,1.099,7.6923,0,60.96923077,0.065,56.4103,0.204,0.359,43.5897,0.2513,0.107692308,28,5.1641,0,1.361,6.6667,13.8462,-0.12974359,45.1282,2.4359,1.032,68,1.567,0.832,5.641,22215.76,0.708,0.0308,4.6154,0.888,10.0359,1.4103,5.1282,0.777,8.7179,1.937,0.789,1.0256,6.1538,0.733,25.1282,23.5897,1.6729,1.207,34,0.905,4.1026,113.927,1.5385,5.641,0.855,1,0,1.5385,0.531,0.839,4.6154,0,0,0,0,0.0051,0.0051,0.0205,0.0051,0.0051,0,0.0051,0,0,0,0.0103,0,0.0051,0.0103,0.0103,0.0051,0,0,0.0051,0.0205,0,0.0103,0.0103,0.0051,0,0,0.0103,0,0,0.0103,0,0,0,0.0051,0.0051,0,0,0,0,0.0051,0.0051,0.0103,0,0.0051,0,0.0051,0,0,0.0051,0.0103,0,0.0103,0,0,0.0103,0,0.0051,0,0,0,0.0103,0.0051,0.0051,0.0103,0,0,0.0051,0,0,0,0.0103,0,0,0.0051,0,0,0,0,0,0,0,0,0,0.0051,0,0,0,0,0,0,0.0051,0.0103,0.0051,0,0.0051,0,0.0051,0,0.0051,0,0.0051,0,0,0,0,0,0.0103,0,0,0,0,0,0.0051,0,0.0103,0,0.0051,0.0154
gi|685965585|gb|KGB40155.1|,0.776,5.4286,0,35.63714286,0.053,52.8571,0.966,0.3,47.1429,0.2257,0.085714286,125,5.0143,0,1.458,7.1429,12.8571,-0.441142857,46.5714,2.4343,0.813,124,0.873,0.787,3.1429,39770.3,0.057,0.0543,2.8571,0.549,9.9543,1.4743,7.7143,1.169,6.5714,1.46,0.22,0.2857,7.7143,0.918,21.4286,25.4286,-0.9478,1.513,39,1.681,5.1429,113.6294,2.8571,6.8571,1.039,0,0,2.5714,0.887,0.883,4.8571,0.0029,0,0.0029,0.0057,0,0.0057,0.0057,0.0029,0,0.0029,0.0057,0.0029,0.0029,0,0,0.0029,0.0029,0.0057,0.0057,0.0029,0.0057,0,0,0.0086,0,0.0029,0.0029,0.0057,0.0029,0.0029,0.0029,0.0057,0.0029,0,0,0,0,0,0.0029,0,0.0029,0,0.0029,0,0,0,0.0029,0.0029,0,0.0086,0.0029,0.0029,0.0057,0.0057,0.0029,0.0029,0.0057,0,0,0,0.0057,0,0,0,0.0057,0.0057,0.0086,0,0,0.0029,0,0.0057,0,0.0057,0,0.0029,0,0.0029,0.0057,0.0057,0.0029,0,0,0.0057,0.0029,0,0,0.0057,0.0029,0,0.0029,0,0,0.0057,0,0.0029,0,0,0.0029,0,0,0.0057,0,0,0.0029,0,0,0.0029,0,0.0029,0.0029,0.0057,0,0,0,0,0.0057,0,0.0029,0.0057,0,0
gi|76163120|gb|ABA40890.1|,0.916,6.4103,0,29.21679487,0.103,57.6923,0.888,0.3462,42.3077,0.2564,0.102564103,27,4.8462,0,0.523,2.5641,10.2564,-0.008974359,55.1282,2.5513,1.536,26,0.712,0.63,2.5641,8433.12,0.086,0.0128,2.5641,0.493,9.5128,1.2051,3.8462,0.583,12.8205,2.849,0.986,1.2821,11.5385,1.374,24.359,34.6154,1.6967,1.885,24,0.754,6.4103,108.1169,1.2821,5.1282,0.777,0,0,0,0,1.399,7.6923,0,0,0,0,0,0.0128,0,0,0.0128,0,0,0,0,0,0,0.0128,0,0,0,0.0128,0,0.0256,0.0128,0.0128,0,0,0.0128,0,0,0,0.0128,0,0,0.0128,0,0.0128,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256,0,0.0128,0.0385,0,0,0,0,0.0128,0,0,0,0,0,0,0,0,0,0,0.0128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128,0,0,0,0,0,0,0,0,0,0.0641,0,0,0.0128,0,0,0.0128,0,0,0,0,0.0128
gi|29840992|gb|AAP06005.1|,2.026,14.1844,0,42.70212766,0.108,42.5532,0.915,0.2766,57.4468,0.234,0.070921986,53,4.9078,0,1.303,6.383,9.9291,-0.428368794,49.6454,2.5603,0.531,49,1.379,0.733,4.9645,15965.41,0.057,0.0496,1.4184,0.273,9.8723,1.4043,7.0922,1.075,3.5461,0.788,0.546,0.7092,2.8369,0.338,20.5674,30.4965,-1.9239,0.417,67,1.669,1.4184,113.2299,2.8369,7.0922,1.075,2,0,2.1277,0.734,1.032,5.6738,0.0284,0,0,0.0142,0,0,0.0071,0,0.0071,0.0071,0.0142,0.0071,0,0.0071,0.0142,0,0.0142,0.0071,0.0071,0.0071,0,0,0.0142,0,0,0.0142,0,0,0,0,0,0.0071,0,0,0,0.0071,0,0,0.0071,0,0,0,0,0,0,0,0,0,0,0.0071,0,0,0.0071,0,0.0213,0,0.0071,0,0,0,0,0,0,0,0,0.0071,0.0071,0.0071,0,0,0,0.0071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142,0,0,0,0,0.0071,0,0,0,0.0071,0,0,0.0071,0.0071,0,0,0.0071,0,0,0.0142,0.0071,0,0.0071,0,0,0,0.0142,0,0,0,0,0.0071,0.0071,0,0.0284
gi|6094308|sp|Q26605.1|SMOX6_SCHMA,1.891,13.2353,5,53.47990196,0.049,29.902,0.744,0.2402,70.098,0.2843,0.06372549,100,4.951,0,0.7,3.4314,10.2941,-1.28627451,48.0392,2.7549,0.84,65,0.681,0.519,2.451,23738.75,0.302,0.0147,1.4706,0.283,9.7451,1.4608,8.8235,1.337,6.3725,1.416,0.754,0.9804,2.451,0.292,17.6471,21.0784,-4.2292,0.865,27,0.288,2.9412,116.3664,0.4902,2.9412,0.446,1,0,0.9804,0.338,2.05,11.2745,0.0147,0,0.0049,0.0049,0,0,0.0049,0,0,0.0196,0,0.0098,0.0196,0.0098,0.0049,0,0.0098,0.0196,0.0098,0.0098,0,0.0049,0.0049,0,0,0.0098,0,0,0,0,0.0147,0.0049,0,0,0.0049,0.0294,0,0.0049,0,0.0049,0.0098,0,0.0098,0,0,0,0,0.0049,0,0,0.0049,0,0.0049,0,0,0,0,0,0,0,0.0049,0,0,0,0.0049,0,0.0098,0.0049,0,0,0,0,0,0,0,0,0.0049,0.0049,0,0,0,0.0049,0,0,0,0,0,0.0147,0,0,0.0049,0.0049,0,0.0098,0,0.0049,0,0.0098,0,0,0.0049,0,0,0,0.0049,0,0,0,0,0,0.0049,0.0049,0,0,0.0049,0,0,0,0,0,0.0049,0
gi|360044486|emb|CCD82034.1|,2.196,15.3695,16,63.35587192,0.069,44.0394,0.923,0.2532,55.9606,0.3232,0.056157635,511,4.7734,0,1.307,6.4039,8.2759,-0.536256158,56.0591,2.5192,0.533,335,0.903,0.976,3.2512,112212.83,0.085,0.0404,5.9113,1.137,9.6877,1.4177,5.8128,0.881,4.4335,0.985,0.455,0.5911,4.4335,0.528,19.7044,32.1182,-20.2762,0.522,23,1.101,1.7734,110.5545,1.8719,6.5025,0.985,8,0,2.1675,0.747,0.896,4.9261,0.0246,0.0108,0.0059,0.0099,0.0069,0.0069,0.0089,0.0079,0.0138,0.0049,0.0079,0.0108,0.0089,0.0079,0.0039,0.002,0.0049,0.0079,0.0099,0.003,0,0.002,0.0089,0.001,0.001,0.0148,0.003,0.001,0.0039,0.001,0.0069,0.002,0.001,0,0.001,0.0039,0,0,0,0.001,0.001,0.002,0.002,0,0,0.003,0.0049,0.0039,0.0108,0.0059,0.001,0.002,0.0039,0.003,0.0089,0,0.003,0,0.0059,0,0.001,0.003,0.002,0,0.003,0,0.0049,0.0069,0,0,0.003,0.0049,0,0.0039,0.0069,0.002,0,0.0069,0.0079,0.0049,0.001,0.001,0.0049,0,0,0,0.0089,0.0049,0.001,0,0.001,0.001,0.001,0.0039,0.003,0.002,0.001,0.0039,0.0049,0.002,0.002,0.003,0,0,0.0049,0,0.003,0.001,0.002,0.0059,0.002,0.001,0.001,0.002,0.002,0,0.001,0,0.001,0.001,0.002,0.003
