Sequence ID,Dayhoff statistic of serine,Percentage of serine,Binding Regions in Disordered Proteins,Instability Index,Secretory pathway signal peptide (SP),Percentage of non polar mole,Other subcellular location,Secondary helix fraction,Percentage of polar mole,Secondary turn fraction,Aromaticity,Count of linear B-cell epitopes,Average carbon sparing,Arginine and lysine propeptide cleavage sites,Dayhoff statistic of arginine,Percentage of arginine,Percentage of aromatic mole,Grand average of hydropathy (GRAVY),Percentage of small mole,Average oxygen sparing,Absobance A280,Proteasomal cleavages (MHC ligands),Dayhoff statistic of phenylalanine,Probability of Expression Inclusion Bodies,Percentage of phenylalanine,Molecular Weight,Mitochondrial targeting peptide (mTP),Average sulphur sparing,Percentage of proline,Dayhoff statistic of proline,Average hydrogen sparing,Average nitrogen sparing,Percentage of lysine,Dayhoff statistic of lysine,Percentage of isoleucine,Dayhoff statistic of isoleucine,Dayhoff statistic of tryptophan,Percentage of tryptophan,Percentage of glycine,Dayhoff statistic of glycine,Percentage of aliphatic mole,Percentage of tiny mole,Class I Immunogenicity score,Dayhoff statistic of tyrosine,Percentage of secondary helix,Dayhoff statistic of methionine,Percentage of tyrosine,Average Residue Weight,Percentage of methionine,Percentage of valine,Dayhoff statistic of valine,N-linked glycosylation sites,C-mannosylation sites,Percentage of cysteine,Dayhoff statistic of cysteine,Dayhoff statistic of aspartic acid,Percentage of aspartic acid,SS,TS,PS,SN,SR,ST,RR,SP,RS,HS,SA,DS,SD,SQ,RL,GQ,IS,LS,NS,NN,YG,TP,SF,IG,CG,SL,PV,IK,KN,VF,ES,HT,KM,PR,YK,DD,KW,WN,FD,PY,KY,CK,ND,NF,GC,FI,VG,GK,SV,SG,KF,MK,GS,HH,VS,AY,AR,WA,PP,YW,NY,MP,KC,TC,KV,FN,LK,QS,FG,CC,EP,TR,EW,RP,LP,PD,AW,KL,AS,IV,HE,ML,VV,HG,NW,MV,PN,KR,VC,GY,KD,VW,CN,NP,FK,HL,IF,FT,VP,DK,ET,VD,IC,MY,NR,FW,SH,HP,WV,LR,II,YI,IW,AT,DH,WM,YV,WP,LF,PI,LI,LD
gi|56756008|gb|AAW26182.1|,0.815,5.7078,0,33.29614155,0.091,57.9909,0.043,0.3174,42.0091,0.2329,0.075342466,110,4.9315,0,1.165,5.7078,10.0457,-0.126255708,49.7717,2.4178,1.03,146,0.824,0.792,2.968,48403.23,0.795,0.0479,4.7945,0.922,9.8653,1.363,6.3927,0.969,5.0228,1.116,0.878,1.1416,8.6758,1.033,24.2009,28.5388,0.5435,1.007,35,1.612,3.4247,110.5097,2.7397,7.7626,1.176,1,0,2.0548,0.709,0.83,4.5662,0.0046,0.0046,0.0023,0.0023,0.0046,0.0046,0.0023,0,0.0023,0,0.0068,0,0.0046,0,0.0091,0.0023,0.0046,0.0137,0.0023,0,0.0046,0.0023,0,0.0023,0,0.0068,0.0023,0.0046,0.0023,0,0,0,0.0023,0.0023,0.0023,0.0046,0.0023,0,0,0.0023,0.0046,0,0,0.0023,0,0.0023,0,0.0091,0.0023,0.0091,0,0,0.0046,0,0,0.0023,0.0046,0,0.0023,0,0.0023,0.0023,0,0.0023,0.0068,0.0023,0.0091,0.0046,0.0046,0,0.0023,0.0023,0,0.0023,0.0091,0.0046,0.0023,0.0137,0,0.0091,0.0023,0.0068,0.0068,0.0046,0,0.0023,0.0023,0.0023,0.0023,0.0068,0,0.0023,0,0.0046,0,0,0.0046,0,0.0023,0.0046,0.0046,0.0023,0,0,0,0.0023,0,0.0046,0,0.0091,0.0023,0,0,0.0023,0.0023,0,0.0023,0,0.0023,0.0046,0.0023,0
gi|76155268|gb|AAX26527.2|,0.973,6.8085,0,33.30004255,0.96,51.0638,0.055,0.4,48.9362,0.2298,0.14893617,21,5.4,0,0.347,1.7021,17.8723,-0.183829787,43.4043,2.5277,2.356,74,1.182,0.768,4.2553,27725.91,0.022,0.0426,0.8511,0.164,10.166,1.3574,5.5319,0.838,7.234,1.608,2.291,2.9787,3.8298,0.456,25.1064,23.8298,-0.204,2.253,21,1.502,7.6596,117.9826,2.5532,3.8298,0.58,5,0,1.7021,0.587,0.619,3.4043,0.0043,0,0,0,0.0043,0.0128,0.0043,0,0,0.0043,0,0,0.0043,0,0,0.0043,0.0085,0.017,0.0043,0.0043,0.0085,0,0,0.0043,0.0085,0.0085,0,0.0043,0.0128,0,0,0,0,0,0.0043,0,0,0.0043,0.0043,0,0.0128,0,0.0043,0.0085,0.0085,0,0.0043,0,0.0085,0.0043,0,0.0128,0,0,0.0043,0.0043,0,0.0043,0,0.0043,0.0085,0,0.0043,0,0,0.0085,0,0.0085,0,0,0,0,0,0,0,0.0043,0,0.017,0.0085,0,0.0043,0,0.0043,0,0,0,0,0,0,0,0,0,0,0,0.0043,0.0043,0,0.0085,0,0,0,0.0043,0,0.0043,0,0,0,0,0,0,0.0043,0.0043,0.0085,0,0,0,0.0043,0,0.0085,0,0.0085,0
gi|56755261|gb|AAW25810.1|,0.871,6.0976,0,22.29817073,0.087,51.8293,0.802,0.2744,48.1707,0.2927,0.115853659,71,4.8659,0,0.622,3.0488,14.0244,-0.398780488,55.4878,2.4695,0.553,43,2.541,0.9,9.1463,18040.65,0.128,0.0549,3.0488,0.586,9.4207,1.3354,7.9268,1.201,4.878,1.084,0.469,0.6098,12.8049,1.524,15.8537,32.3171,0.4975,0.538,25,1.435,1.8293,110.004,2.439,7.9268,1.201,3,0,3.0488,1.051,0.887,4.878,0,0,0.0061,0,0,0.0122,0,0,0,0,0,0,0,0.0122,0,0.0122,0,0.0061,0.0061,0,0.0122,0,0.0061,0.0061,0.0061,0,0,0,0.0061,0.0183,0.0061,0,0.0061,0.0061,0.0061,0,0,0,0.0183,0,0,0,0,0.0061,0,0.0061,0.0061,0.0183,0,0.0122,0.0122,0,0.0122,0,0,0,0,0,0,0,0,0,0,0,0.0061,0,0,0.0061,0.0061,0,0,0,0,0,0,0,0,0,0,0.0122,0,0,0.0183,0,0,0,0.0061,0,0.0061,0.0122,0,0,0,0,0,0,0,0.0061,0.0061,0.0061,0,0,0,0,0,0,0,0,0,0,0.0061,0,0,0,0,0,0,0,0.0061,0,0,0.0061
gi|76157461|gb|AAX28377.2|,0.907,6.3492,0,38.0984127,0.059,56.0847,0.669,0.3333,43.9153,0.1958,0.063492063,40,4.963,0,0.972,4.7619,10.0529,0.065079365,47.0899,2.418,0.405,62,1.323,0.564,4.7619,20935.6,0.262,0.0423,3.7037,0.712,9.9894,1.3545,6.8783,1.042,8.4656,1.881,0.407,0.5291,6.3492,0.756,26.9841,26.455,0.4532,0.311,50,1.556,1.0582,110.7704,2.6455,8.4656,1.283,1,0,1.5873,0.547,0.962,5.291,0,0.0106,0,0.0053,0,0,0.0053,0.0053,0,0,0,0,0,0.0053,0.0106,0,0,0.0212,0,0,0,0.0053,0,0.0106,0,0.0053,0.0053,0.0053,0.0053,0,0,0,0.0053,0.0053,0,0.0053,0,0,0.0053,0,0,0,0.0053,0.0053,0,0.0053,0.0159,0,0.0053,0.0106,0,0.0053,0,0,0.0106,0,0.0053,0,0,0,0,0,0.0053,0,0,0,0.0053,0,0,0,0,0,0,0,0,0,0,0.0053,0,0.0212,0,0.0106,0.0053,0,0,0,0,0,0,0,0,0,0,0.0053,0,0.0053,0.0053,0.0106,0,0,0,0.0106,0,0,0,0,0.0053,0,0,0,0.0053,0.0053,0,0.0053,0,0,0,0,0,0,0.0106,0.0053
gi|56758584|gb|AAW27432.1|,0.945,6.6148,0,36.89357977,0.018,57.5875,0.092,0.3035,42.4125,0.2529,0.060311284,202,4.784,0,1.35,6.6148,7.1984,-0.057782101,53.8911,2.4475,0.446,171,0.919,0.734,3.3074,55707.77,0.955,0.0409,6.0311,1.16,9.7198,1.3307,3.8911,0.59,7.393,1.643,0.15,0.1946,9.144,1.089,24.3191,30.9339,3.55,0.744,25,1.602,2.5292,108.3809,2.7237,8.1712,1.238,2,0,1.3619,0.47,0.955,5.2529,0.0039,0.0039,0.0019,0.0039,0.0097,0.0097,0.0019,0.0019,0.0039,0,0.0058,0.0039,0,0,0.0039,0.0078,0.0019,0.0097,0.0039,0.0039,0.0019,0.0039,0.0019,0.0058,0,0.0058,0.0058,0.0058,0,0.0019,0.0019,0,0.0039,0.0019,0,0.0039,0,0,0.0019,0.0019,0,0.0019,0.0019,0.0019,0,0.0019,0.0117,0.0058,0.0058,0.0019,0,0,0.0058,0,0.0117,0,0.0117,0,0.0039,0.0019,0,0,0,0,0.0039,0,0.0039,0,0.0019,0,0.0058,0.0019,0,0.0039,0.0019,0,0,0,0.0039,0.0019,0.0019,0,0.0078,0.0019,0,0.0019,0.0039,0.0019,0.0019,0.0058,0.0039,0,0.0019,0.0019,0.0019,0.0039,0.0019,0.0019,0.0019,0,0.0039,0.0097,0.0019,0,0,0,0.0019,0,0,0.0078,0.0019,0,0,0.0058,0.0019,0,0.0039,0,0.0039,0.0097,0.0058,0.0058
gi|391358187|sp|P16641.3|KTRC_SCHMA,0.804,5.63,0,35.47533512,0.289,52.1448,0.256,0.3016,47.8552,0.2198,0.085790885,221,4.9973,3,1.176,5.7641,11.5282,-0.365549598,47.7212,2.4839,0.795,234,1.117,0.721,4.0214,83887.92,0.227,0.0429,3.8874,0.748,9.9075,1.3794,7.2386,1.097,6.4343,1.43,0.412,0.5362,8.0429,0.957,21.5818,28.1501,0.8308,1.183,37,1.419,4.0214,112.4503,2.4129,5.2279,0.792,3,0,1.8767,0.647,1.097,6.0322,0.0013,0.004,0.0027,0.0067,0,0.0054,0.0027,0.0013,0.0054,0.004,0.0027,0.0013,0.0013,0.0013,0.008,0,0.0067,0.008,0.0013,0.0027,0.004,0.0013,0.0013,0.0013,0,0.0094,0.004,0.0054,0.0027,0,0.004,0.0027,0.0013,0.004,0.0027,0.004,0,0,0.0013,0,0.008,0,0.0067,0.004,0,0.008,0.004,0.0054,0.0054,0.004,0.004,0.0027,0,0,0.0027,0.004,0.0013,0,0,0,0,0.0013,0.0013,0.0027,0.0027,0.0013,0.0054,0,0.0067,0.0013,0.0013,0.0067,0,0,0.004,0.0027,0,0.008,0.0054,0.0027,0.0013,0.004,0.004,0.0054,0,0,0.0013,0.0067,0.0013,0.004,0.0013,0.0027,0,0.0013,0.004,0,0.0027,0.0013,0.0013,0.0013,0.0027,0,0.0054,0,0.0013,0,0,0.0027,0.0013,0.004,0.0027,0.0027,0,0.0027,0.0054,0,0,0.0027,0.004,0,0.004,0.0054
gi|145974701|gb|AAZ04923.2|,0.879,6.1538,0,47.24564103,0.95,55.3846,0.088,0.2974,44.6154,0.2359,0.107692308,65,5.0154,0,0.837,4.1026,12.3077,-0.357948718,48.7179,2.4923,1.742,62,0.855,0.708,3.0769,22041.33,0.017,0.0667,4.1026,0.789,9.7385,1.3487,6.6667,1.01,5.1282,1.14,1.578,2.0513,6.6667,0.794,18.9744,29.7436,0.2763,1.659,39,1.207,5.641,113.0325,2.0513,6.1538,0.932,0,0,4.6154,1.592,0.373,2.0513,0.0103,0,0.0051,0.0051,0,0.0051,0.0051,0.0051,0,0,0,0,0,0,0,0,0,0,0.0154,0,0,0,0,0.0051,0.0103,0,0,0.0051,0,0.0051,0.0051,0,0,0,0.0103,0.0051,0.0051,0.0051,0,0.0051,0.0051,0.0051,0,0,0.0103,0,0.0154,0.0154,0.0103,0.0051,0,0,0,0,0,0.0154,0,0,0.0051,0.0051,0,0,0.0051,0,0.0051,0,0,0.0051,0.0103,0,0.0051,0.0051,0.0051,0,0,0,0,0,0,0.0103,0,0.0051,0,0,0,0.0051,0,0,0,0,0,0,0.0103,0.0051,0,0,0,0.0051,0.0051,0,0.0051,0,0.0051,0,0.0051,0,0,0,0,0,0,0,0,0.0051,0,0.0051,0.0051,0,0,0.0051,0.0103,0
gi|353233210|emb|CCD80565.1|,0.855,5.9829,0,48.04059829,0.9,47.4359,0.208,0.2521,52.5641,0.2607,0.076923077,94,5.0043,0,1.134,5.5556,12.3932,-0.791880342,48.2906,2.4872,1.57,71,0.356,0.91,1.2821,27012.73,0.017,0.0726,4.7009,0.904,9.8248,1.5171,6.4103,0.971,3.8462,0.855,1.644,2.1368,5.1282,0.611,17.5214,24.359,-2.8076,1.257,31,2.011,4.2735,115.439,3.4188,5.5556,0.842,1,0,3.8462,1.326,0.622,3.4188,0,0,0,0.0043,0.0085,0.0043,0.0043,0.0043,0.0043,0.0043,0.0043,0,0,0,0,0.0085,0,0.0043,0.0085,0.0085,0.0085,0,0,0.0043,0.0043,0.0085,0,0.0043,0.0043,0,0,0.0043,0,0.0085,0,0,0.0043,0.0085,0,0.0043,0.0085,0.0043,0,0,0.0043,0,0.0043,0,0,0.0043,0,0,0,0,0.0043,0,0.0043,0.0043,0.0043,0,0.0085,0,0.0043,0,0.0085,0.0043,0.0043,0.0128,0,0,0,0,0,0,0,0,0.0085,0.0043,0,0.0043,0.0043,0,0.0043,0,0.0043,0,0,0.0043,0.0043,0,0,0,0.0085,0,0,0,0,0,0,0.0043,0,0.0128,0,0,0,0,0,0.0043,0.0043,0.0085,0,0,0,0,0,0,0,0,0,0,0,0.0043
gi|62462031|gb|AAX83114.1|,1.048,7.3333,0,48.714,0.93,47,0.148,0.3033,53,0.21,0.086666667,83,5.14,0,0.816,4,11.6667,-0.516,42,2.5433,1.343,95,0.741,0.655,2.6667,34909.85,0.014,0.0633,2,0.385,10.13,1.4033,8.6667,1.313,7,1.556,1.282,1.6667,4,0.476,21.6667,22.6667,-2.8018,1.275,50,2.745,4.3333,116.3662,4.6667,5.3333,0.808,3,0,1.6667,0.575,0.788,4.3333,0.01,0,0.0033,0,0,0.0067,0.0033,0.0067,0.0067,0.0033,0.0033,0,0.0067,0.0033,0.0067,0.0033,0.0133,0.0067,0,0,0.01,0.0067,0,0,0,0.0067,0,0,0,0,0,0,0,0,0,0,0.0067,0,0.0033,0,0.0067,0,0.0033,0.0067,0.0033,0,0.0067,0,0.0067,0.0033,0.0067,0.0067,0.0033,0,0,0,0.01,0.0033,0,0,0.01,0,0,0,0,0.0067,0.0167,0.0133,0,0,0,0,0,0,0,0,0,0.01,0,0.0033,0,0.0067,0,0,0.0033,0,0.0067,0.0033,0,0,0.0067,0,0,0.0033,0.0033,0,0,0.0033,0.0033,0.0067,0,0.0067,0.0033,0,0.0033,0,0,0,0,0,0,0.0033,0,0.0033,0.0033,0,0.0033,0,0,0,0.0133,0.0033
gi|5305387|gb|AAD41626.1|AF072327_1,0.321,2.2472,0,28.3888764,0.073,52.809,0.904,0.3146,47.191,0.1124,0.157303371,18,5.3708,0,0.917,4.4944,21.3483,-0.566292135,40.4494,2.5056,1.514,27,1.873,0.767,6.7416,10524.51,0.078,0.0449,1.1236,0.216,9.9663,1.427,8.9888,1.362,5.618,1.248,0.864,1.1236,4.4944,0.535,15.7303,22.4719,0.4837,2.313,72,1.983,7.8652,118.2529,3.3708,5.618,0.851,0,0,1.1236,0.387,1.43,7.8652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225,0.0112,0,0,0,0,0,0,0,0,0,0.0112,0,0.0112,0,0,0,0,0.0112,0.0112,0.0112,0,0.0112,0,0,0.0112,0,0,0.0112,0,0,0,0,0,0,0,0,0,0,0,0,0.0112,0,0,0,0,0,0,0,0,0,0,0.0112,0.0225,0,0,0,0.0112,0,0.0112,0,0,0,0.0112,0,0,0.0112,0.0112,0,0,0,0,0.0112,0.0112,0,0,0,0,0,0,0,0,0,0,0.0112,0,0,0,0,0.0112,0,0.0112,0,0,0.0112
gi|353232981|emb|CCD80336.1|,0.631,4.4199,0,38.58618785,0.964,49.1713,0.047,0.2762,50.8287,0.2376,0.116022099,92,5.1492,0,0.564,2.7624,12.1547,-0.819889503,46.4088,2.5359,1.567,59,1.074,0.874,3.8674,20986.21,0.025,0.0663,4.4199,0.85,9.9724,1.3757,13.2597,2.009,4.9724,1.105,1.275,1.6575,5.5249,0.658,16.0221,23.2044,-2.6238,1.787,45,0.975,6.0773,115.9459,1.6575,3.8674,0.586,2,0,4.9724,1.715,1.005,5.5249,0,0.0055,0,0.0055,0,0,0,0,0,0,0,0.011,0,0,0,0.0166,0,0.0055,0,0,0,0,0,0.0166,0.011,0.0055,0,0,0.0331,0,0.011,0,0,0,0.011,0,0.0055,0.011,0,0.0055,0.0055,0.011,0.011,0.011,0.0055,0.0055,0,0.0055,0,0,0,0.0055,0,0,0.0055,0,0,0,0.0055,0,0.0221,0,0.011,0,0.0055,0,0.0055,0,0,0,0,0,0,0.0055,0,0,0,0.0166,0,0.011,0,0,0,0,0,0.0055,0.0055,0.0055,0.0055,0.0055,0.011,0.0055,0.0166,0,0.0055,0,0,0.0055,0,0,0.0055,0,0,0,0,0,0,0,0,0,0.0055,0,0,0,0,0,0.0055,0,0.011,0,0.0055,0
gi|160996|gb|AAA16243.1|,1.057,7.3964,0,22.81360947,0.12,55.6213,0.257,0.3166,44.3787,0.2485,0.079881657,95,4.8077,0,0.725,3.5503,9.7633,-0.012721893,59.1716,2.4467,0.858,101,1.151,0.819,4.142,36587.42,0.587,0.0414,3.2544,0.626,9.642,1.3047,7.3964,1.121,6.8047,1.512,0.683,0.8876,7.6923,0.916,23.6686,31.9527,0.5289,0.87,32,1.392,2.9586,108.2468,2.3669,10.9467,1.659,1,0,1.7751,0.612,1.183,6.5089,0.0118,0.003,0.0059,0.003,0,0.0089,0,0,0,0.0059,0.0059,0.003,0.003,0,0.0089,0,0.0089,0,0,0.0059,0,0,0.003,0.0059,0,0.003,0,0.0118,0.0059,0.003,0.003,0,0,0,0,0,0,0.003,0.003,0,0.003,0,0.0089,0.0059,0.003,0.0059,0.0089,0.0148,0.0118,0,0.003,0,0,0,0.0148,0,0,0,0,0,0,0,0,0.003,0.0118,0,0.0059,0,0.0059,0,0,0,0,0,0,0,0,0.0118,0.0059,0.0059,0,0,0.0178,0.003,0,0.003,0,0,0,0.003,0.003,0,0,0,0,0,0.003,0.0059,0.003,0.0059,0,0.0148,0,0,0,0,0,0,0,0.003,0.0059,0,0,0.0059,0.003,0,0.003,0,0,0,0.0059,0
gi|226478336|emb|CAX78426.1|,0.378,2.6455,0,47.05984127,0.88,48.6772,0.188,0.291,51.3228,0.2116,0.100529101,62,5.2063,0,1.188,5.8201,13.2275,-0.720634921,43.9153,2.4868,1.599,58,0.882,0.767,3.1746,22145.7,0.046,0.0582,3.7037,0.712,10.1534,1.4762,10.582,1.603,6.3492,1.411,1.628,2.1164,5.291,0.63,19.0476,22.7513,0.1564,1.401,41,0.934,4.7619,117.173,1.5873,3.7037,0.561,2,0,4.2328,1.46,0.77,4.2328,0.0053,0,0.0106,0.0053,0,0.0053,0,0,0,0,0,0,0.0053,0,0,0.0053,0,0,0,0.0106,0.0053,0,0,0.0053,0,0,0,0,0,0,0,0,0.0053,0,0.0053,0,0.0053,0,0,0.0053,0.0053,0.0053,0,0.0053,0.0053,0.0106,0.0159,0.0106,0,0,0,0,0,0.0053,0,0,0,0.0106,0,0,0.0053,0,0.0053,0,0,0,0.0106,0.0053,0,0,0,0,0.0106,0.0053,0.0053,0,0,0.0159,0.0053,0.0106,0,0.0053,0.0053,0,0,0,0.0053,0.0265,0.0053,0.0106,0.0053,0,0.0212,0,0,0,0,0,0,0.0053,0.0053,0,0,0,0,0,0,0,0,0,0.0106,0,0,0,0,0,0,0,0.0106,0.0053,0,0
gi|685967265|gb|KGB41230.1|,0.739,5.1724,0,36.20646552,0.93,52.5862,0.013,0.3405,47.4138,0.2155,0.125,66,5.444,0,0.616,3.0172,17.2414,-0.419396552,40.5172,2.4224,1.385,88,2.035,0.816,7.3276,27380.12,0.124,0.056,8.1897,1.575,10.3147,1.4009,10.7759,1.633,6.4655,1.437,1.658,2.1552,3.8793,0.462,21.5517,18.5345,-1.45,0.887,30,1.014,3.0172,118.0178,1.7241,4.3103,0.653,3,0,3.8793,1.338,0.94,5.1724,0,0,0.0043,0,0,0.0086,0,0,0,0,0,0,0,0.0043,0.0086,0.0043,0.0043,0,0,0.0043,0,0,0.0043,0,0,0.0129,0,0.0043,0.0043,0.0043,0.0086,0,0,0,0,0,0,0,0.0043,0,0,0.0043,0,0.0086,0,0,0.0043,0.0043,0,0.0043,0,0.0043,0,0,0.0129,0,0,0,0.0129,0,0,0,0.0043,0,0.0086,0.0086,0.0172,0.0043,0.0043,0,0,0.0043,0,0,0.0129,0.0043,0,0.0086,0,0,0.0086,0,0,0.0172,0,0,0,0.0043,0,0.0086,0.0129,0,0.0043,0,0,0.0043,0.0086,0.0086,0,0.0086,0.0043,0,0,0,0,0.0043,0,0,0,0.0043,0.0086,0.0043,0.0043,0,0.0043,0.0043,0,0.0129,0,0.0086,0,0.0086
gi|56756212|gb|AAW26281.1|,1.64,11.4833,0,66.59669856,0.944,45.4545,0.102,0.2679,54.5455,0.2201,0.100478469,82,5.0287,0,1.367,6.6986,12.9187,-0.700956938,47.3684,2.6124,2.12,64,0.665,0.68,2.3923,24481.46,0.017,0.0957,1.9139,0.368,9.689,1.4306,4.7847,0.725,3.3493,0.744,2.576,3.3493,3.8278,0.456,16.7464,28.7081,-1.7874,1.267,35,1.407,4.3062,117.1362,2.3923,3.8278,0.58,0,1,7.177,2.475,1.479,8.134,0.0191,0.0048,0.0048,0,0,0.0096,0.0048,0,0.0096,0,0.0096,0.0096,0.0048,0.0048,0.0048,0,0.0048,0.0096,0.0096,0,0,0,0,0,0.0048,0.0144,0,0.0048,0,0,0.0048,0,0.0048,0,0,0.0096,0.0048,0.0048,0,0,0.0048,0.0096,0,0,0,0,0,0.0048,0,0.0096,0,0,0.0048,0,0.0048,0,0.0048,0,0,0.0048,0,0,0.0096,0,0.0048,0,0,0.0048,0,0,0.0048,0.0048,0.0048,0.0048,0,0.0048,0,0.0096,0.0048,0,0.0096,0,0,0,0,0,0,0,0,0,0,0,0.0048,0,0,0.0048,0,0,0,0,0,0.0048,0.0048,0,0.0048,0,0.0096,0,0,0.0144,0,0,0,0,0.0048,0,0,0,0,0,0.0048,0.0048
gi|76156298|gb|AAX27512.2|,1.095,7.6642,0,38.19452555,0.046,52.5547,0.147,0.3139,47.4453,0.2299,0.087591241,53,5.0109,0,0.894,4.3796,12.0438,-0.091970803,50.7299,2.4416,0.551,78,1.825,0.8,6.5693,30785.48,0.805,0.062,3.6496,0.702,9.9234,1.3613,7.2993,1.106,6.2044,1.379,0.561,0.7299,5.4745,0.652,22.6277,26.6423,-1.1245,0.429,46,2.791,1.4599,112.3558,4.7445,9.4891,1.438,3,0,1.4599,0.503,0.863,4.7445,0,0,0,0.0109,0.0036,0.0036,0,0,0.0109,0,0.0109,0.0036,0.0036,0.0036,0,0,0.0073,0.0073,0.0036,0,0,0,0,0.0073,0,0.0036,0.0036,0.0036,0.0036,0.0036,0,0.0036,0.0036,0,0,0.0036,0,0,0.0036,0.0036,0,0.0036,0,0.0073,0,0.0073,0,0.0073,0.0073,0.0036,0.0073,0.0036,0.0036,0,0.0073,0,0,0,0,0,0,0.0036,0,0,0.0109,0,0.0073,0.0036,0.0073,0,0,0,0.0036,0,0.0036,0,0,0.0036,0.0073,0,0,0,0.0036,0,0,0.0073,0.0036,0,0.0036,0.0036,0.0109,0,0,0.0073,0.0036,0,0,0.0109,0.0073,0,0.0109,0.0036,0,0,0.0109,0,0.0073,0,0,0.0073,0.0073,0,0,0.0036,0,0,0,0,0.0036,0.0073,0.0073,0.0036
gi|226470502|emb|CAX70531.1|,1.02,7.1429,0,25.44795918,0.997,73.4694,0.073,0.4592,26.5306,0.2245,0.132653061,15,5.1429,0,0.416,2.0408,15.3061,0.923469388,51.0204,2.3163,1.851,36,1.417,0.637,5.102,10773.4,0.003,0.0612,3.0612,0.589,9.8878,1.2143,2.0408,0.309,6.1224,1.361,1.57,2.0408,6.1224,0.729,32.6531,28.5714,0.9336,1.801,52,2.401,6.1224,109.9327,4.0816,12.2449,1.855,1,0,2.0408,0.704,0.186,1.0204,0.0102,0,0,0.0102,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102,0,0.0102,0,0,0,0,0,0,0,0,0,0.0102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102,0.0102,0,0.0102,0.0204,0,0,0,0,0.0102,0.0102,0.0102,0.0102,0,0,0.0102,0,0.0102,0,0,0.0102,0,0,0,0,0,0,0,0,0,0,0.0102,0,0.0102,0,0,0.0102,0.0204,0,0,0.0102,0,0.0102,0,0.0102,0,0,0,0,0,0,0.0102,0,0,0,0.0102,0,0,0,0,0,0,0,0,0,0,0,0.0102,0,0,0,0.0204,0,0,0,0.0102,0
gi|353233281|emb|CCD80636.1|,0.628,4.3956,0,18.03521978,0.969,55.4945,0.056,0.3077,44.5055,0.2363,0.104395604,64,4.967,0,1.121,5.4945,12.6374,-0.329120879,53.8462,2.4835,1.723,58,0.916,0.673,3.2967,20553.59,0.015,0.0714,4.3956,0.845,9.6209,1.3901,3.2967,0.5,3.2967,0.733,1.691,2.1978,8.2418,0.981,20.3297,29.6703,0.852,1.454,25,0.97,4.9451,112.9318,1.6484,7.1429,1.082,1,0,5.4945,1.895,1.099,6.044,0.011,0,0,0.011,0,0,0,0,0,0,0,0,0.0055,0,0,0.022,0,0.011,0.0055,0,0.011,0,0,0,0.011,0,0,0.011,0.0055,0,0,0,0,0,0.0055,0.0055,0.0055,0.0055,0,0.0055,0,0,0,0.011,0.0055,0,0.0165,0,0.0055,0,0,0,0,0,0.0055,0,0.0055,0.0055,0,0,0.0165,0,0,0.0055,0,0,0.0055,0,0.0055,0.011,0,0.0055,0,0.0055,0,0,0,0.0055,0,0.0055,0,0,0.0055,0,0.0055,0,0.0055,0,0.011,0,0,0.0055,0.0055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055,0,0,0.0055,0,0.0055,0.0055,0,0.011
gi|30523354|gb|AAP31910.1|,0.653,4.5685,0,22.65126904,0.116,49.2386,0.827,0.3147,50.7614,0.1777,0.065989848,43,5.0609,0,0.932,4.5685,8.6294,-0.36751269,42.6396,2.4873,0.199,68,1.41,0.644,5.0761,22434.37,0.067,0.0508,2.5381,0.488,10.2487,1.3756,12.1827,1.846,5.0761,1.128,0,0,6.599,0.786,24.8731,21.8274,-1.6598,0.448,64,1.493,1.5228,113.8801,2.5381,8.6294,1.307,0,0,2.5381,0.875,1.015,5.5838,0.0051,0.0051,0,0.0051,0,0,0,0,0,0,0,0,0,0.0051,0.0051,0,0,0.0102,0,0,0,0,0,0,0,0.0051,0.0051,0.0102,0.0051,0,0,0,0,0.0051,0.0051,0.0102,0,0,0.0051,0,0,0,0,0.0102,0,0,0,0.0102,0,0.0203,0.0152,0,0.0102,0,0.0051,0,0,0,0,0,0,0,0,0,0.0102,0.0152,0.0203,0.0051,0.0051,0,0,0,0,0,0,0,0,0.0203,0.0051,0.0051,0.0051,0,0.0051,0,0,0,0,0.0152,0.0051,0.0051,0,0,0,0,0,0.0051,0.0102,0,0.0051,0.0051,0.0102,0.0152,0,0,0.0051,0,0,0,0,0.0051,0,0,0,0,0,0,0,0,0,0,0.0051,0.0051
